psi_token,phone,email,credit_score,annual_income,debt_to_income_ratio,credit_history_months,num_credit_cards,mortgage_balance,savings_balance,num_late_payments_12m,credit_utilization,age,avg_monthly_balance,num_transactions_3m,overdraft_count_12m,loan_approval_rate,default_label
7a476f70b849b609590f48f06fc6f2bb41a6acbde85f34e0fbac545ac55a4386,13894081375,user2255_819@163.com,457,67955,0.3764211203729484,38,2,285902.03234034934,9811.358235284973,0,0.4295023587713345,42,5313.839895969187,64,0,0.4294401409612077,0
8fb5982831a0c602941f5b44353fcc167b17e22fdea534423da3fb900f899076,13288514679,user2256_917@outlook.com,587,86142,0.047054902873603054,77,3,84673.08918172018,17152.666510690186,0,0.8429346667000136,41,8049.274385668827,39,1,0.37323834353250923,0
cfda5be5b3410d35b3f4f9cec53a5689dac0cbb77878314585729adf0a06cf06,13080744996,user2257_790@outlook.com,850,27879,0.20839882042183228,3,2,201745.5298704229,9564.54898407576,3,0.41815904574229024,23,4021.6368793564643,54,0,0.6209658279730524,0
293a7a152addb9c76e2a4b8c7c2ee9600ae4de541c711305676e33c73dc36c26,13379983366,user2258_943@outlook.com,705,38469,0.5547294229855724,40,5,113380.67671272681,16075.449370161363,0,0.708873946826369,19,7440.243724126029,51,1,0.6615459338240215,1
c40774aaa7743391519fdbe33f5527c70b5725edc575e4240dd079f6a69f6ddb,13477649976,user2259_267@outlook.com,646,70051,0.11536309976203397,3,1,156316.77951690083,164680.6973386187,0,0.6048597144716672,20,5765.07593819394,50,0,0.5460672829442351,0
1ab4055874eec9e2973a36d2291bd08cd01f5143e8ffd226ed9dafe6a793e1b4,13326145555,user2260_160@qq.com,817,94350,0.3457031111438843,49,2,109057.69752135224,8470.481882817954,2,0.2679994697314159,38,3097.73454504968,52,0,0.5258162970238112,0
6b1c2c5ed33bdc5c45085f569e6c0d12fd0c86cdd94f3277a7d31d7ca79b4adb,13878624653,user2261_116@qq.com,452,20000,0.09627266600397523,35,4,96892.81267988266,8303.811378152814,0,0.2503671422878645,65,4710.02146244256,39,0,0.40298574671247117,1
60e4265d62a2d1acb8b8ef7fcf6107e48821556e25bdc64dbfeaf1a772072f8f,13886996733,user2262_987@qq.com,600,42982,0.07659022582182412,0,1,276419.9421405546,11605.691407149448,1,0.07648307323940233,31,4734.02214661937,36,0,0.40705686955496856,0
3333daba0e443489abd92d23883ca2de6070d1a302ab29030a3316efbbd40878,13853647042,user2263_553@gmail.com,850,61061,0.13680969272320498,32,3,14599.458278287837,4637.668804820714,1,0.2917412690554342,50,5049.297575702501,40,0,0.5857043849231428,0
fdbb309d74c591f3c146e66d2749eb04245f740d328196f2684d888cf2d79edb,13559603397,user2264_209@gmail.com,644,40865,0.182925897906067,5,4,131795.52529849848,33580.08068454246,1,0.25254514231861785,44,4109.696524953638,24,0,0.7021394240969152,0
aa751a22dd49c785f60b40b7466124d8a81c02e312eeae3bf8250e5e82a40942,13698417194,user2265_502@gmail.com,643,22078,0.34184398824111234,5,2,18293.027822537126,11924.308409152738,0,0.22294428017810738,38,7399.0205835358865,45,0,0.6951623885942328,1
54bd38f8180a704273855e4d64df605acd27272e31003b5df070ca75f7b83472,13682351595,user2266_141@gmail.com,791,36405,0.30442264925144746,5,2,124107.39285187874,21738.684220412088,0,0.5310446105772696,35,15328.059310201144,54,0,0.31997517359588984,0
7eb0abfbf762766a6a4ead20ef5c5fdd999bf5c99dab821527dc96b06aebe370,13832436879,user2267_777@outlook.com,799,55480,0.27821971948511476,23,1,496961.66890705033,27066.240928627656,0,0.8522140828680289,32,8281.140442975578,48,1,0.5175982470819792,0
03f1e1b39f684db15a87b25223fc8e2405d447e99576544d211d5aa7623fc052,13619475121,user2268_509@gmail.com,493,20000,0.2047722422626129,4,4,8818.921471271535,902.1751526662446,0,0.28708111312628526,32,307.8042041783472,39,0,0.5105701468886574,1
b907751d23fb457b74da2af2ad0c96dc797163d6e684c6e7c1b7a20592be106b,13866518273,user2269_848@163.com,701,20000,0.16009592817114587,4,5,82228.97709225053,25820.809780725063,0,0.5961457366186931,45,930.754093738978,38,0,0.7869977615183752,1
757e3c4ad4e2f141dddf75a8dbe92882ea972ba2fe99e860ce4ff65715587be9,13521049853,user2270_495@163.com,850,188647,0.3244284297937159,10,2,242901.4208570664,19023.30664000249,1,0.35104381237052434,48,10001.685036798179,39,0,0.4433520878689636,0
c71c1bfff93a88186af14eb5139f4419aaf6f38c3ecc477bc7b39e363040cd1f,13080693311,user2271_760@163.com,572,42193,0.2205044791325281,0,1,69231.90080751518,2162.1172669104667,1,0.3438489623315094,32,1848.867085274248,46,0,0.9489067643252206,0
b11ca41a386e1cc0c2dccd20cc23e3513cb0b98e21748f448bc6723309fc54a9,13111718989,user2272_125@outlook.com,605,76932,0.0626937524199926,11,5,110193.77336077148,3323.6182835646036,1,0.3561336924397792,32,20106.822790910555,42,0,0.8677840768559955,0
e90060f3bb5882d52cd4f931fb58ca998ee68d2e44b7bdeaf5f9d78c29fa672c,13320495129,user2273_363@163.com,653,42941,0.06736039372005635,34,4,18275.629012457324,14531.131763381367,0,0.31340026424634027,31,834.0939892096852,47,0,0.7329137028037966,0
1adcd226586ba12478f9000c23a6eefae1f82f736b0def237da9bae2e1342b68,13699455661,user2274_561@qq.com,733,84141,0.41396655924492654,33,1,37861.38575833787,10627.96374846164,2,0.16252316423459393,50,13228.596828686605,43,1,0.7685915859685312,0
1f55c68dd0b5769ae30e92a418e8e8fc246c18ccaa8df7cbea3c29a54af3e314,13490311869,user2275_506@gmail.com,478,38690,0.1038433363185426,125,2,173957.605239037,14383.917178175338,0,0.20381759639015565,48,1720.8486291950753,48,1,0.873593349466012,0
d556471efbf415cb599b2afb738d5c90384a3ebf56166c8002186ede54718a9c,13629346172,user2276_803@sina.com,300,58086,0.26369570400063796,4,5,264552.39926563256,25231.752820729354,0,0.1989419385241062,55,18905.637409855713,46,1,0.5554825154971298,0
7d41871c2bc0b0b599793d6f7fe0cf4f3bef406794a08f6057878c6c84601cca,13749092164,user2277_719@gmail.com,675,20000,0.25009934443274767,72,3,155962.2481248938,4193.454662194273,1,0.5547318652185786,28,2025.520198526723,43,1,0.3469577594454229,0
2ec6834877e0cac1ee863e0654f3c0ef7b94b6ff3edf885421416bd28a903cfd,13896383337,user2278_308@gmail.com,789,20000,0.15773032649540203,17,1,272027.969095919,27150.641939439352,1,0.47542096188163524,30,1540.1045459883835,52,0,0.42055843970006923,0
d5a35b8b1a5bed5f9355e6c334c79a07e9269fd15b37170c6ca779c5a714e9b7,13465464442,user2279_931@163.com,612,24805,0.012156494103115943,17,2,139580.30620731073,42611.08146322309,1,0.35609798866870773,57,5413.775183001728,35,0,0.5460979366669239,1
81c0e8e0ffc05ce2bb6bea524855cdbde5fcaa3aa32d9aa66020278d912642f8,13663743655,user2280_469@gmail.com,576,20000,0.062425127090322205,15,2,249274.146628724,73.31319377430894,0,0.39141128048697926,53,844.8961704096687,52,0,0.547089590792967,0
ab262abbd64618fafa5d1cab2d98fcda3ccaa9f6855ad77ecb43cc5cc7dcc6e1,13018251376,user2281_217@outlook.com,629,20000,0.21122679875533057,4,2,610185.7857275204,11489.99247248462,0,0.44044711345753623,26,1575.5998900943212,45,1,0.7761384860770015,1
0cf35bce02e18417ae75202f959b25cab5024117427f9edb9f592dca954cfa83,13257356396,user2282_921@163.com,841,46230,0.44229597508764945,23,3,12968.504305206805,8045.3702512876,0,0.4309463615694889,27,13931.96506860999,62,1,0.604461889919322,0
bc8c525f0b767607ca5c568442e5f669c5a940818d6b1c6202044a1775c0f1a9,13734079814,user2283_568@qq.com,570,20000,0.36890877668209754,55,2,97987.9359131898,14140.836713244857,1,0.6489583091088411,41,28062.411699987635,44,1,0.670190899330058,1
dc36b32c12570d90c82166884504855cc25990c3754b53ceea8f26257ad10254,13327238224,user2284_350@sina.com,718,77621,0.4767698393467487,74,3,31588.279412814816,23880.90364532658,1,0.5257340602746189,52,3742.6232486582644,45,0,0.32381504937324,0
276b7a50e59761779b69a6b82fbbcb3d97dd9906f32507a42de4189be6a71d31,13152151581,user2285_450@gmail.com,511,115030,0.473353655659827,118,2,93887.37227423581,5193.116558722842,0,0.22622263819535363,27,2712.0531958264896,47,0,0.5483377679910558,0
3487e0f3f21a3dae2d24d5c94f335c7e9f311cd99842ec3e8387d8226a17e75b,13648814909,user2286_613@qq.com,517,20000,0.2760150861304333,55,5,103848.1517392857,3599.519761748335,1,0.659924401549436,39,789.8660325768741,45,0,0.45098928039116654,0
af6d28b52248c81c40311f6b948e9f986d87048b6b8acdc56e1e08beee4103e4,13064453628,user2287_732@outlook.com,751,45749,0.041652218096305545,35,1,145897.92615608056,32626.00911608874,0,0.0645071054447815,51,10523.931738502817,42,0,0.8633770220460277,0
6cb1a20c0ea597ab8d2d39969597403dd85531e7a9f81541ef359c2a5c8b8f7f,13662124339,user2288_714@gmail.com,846,160547,0.33398282265938306,24,2,86784.85285107212,28939.41063899312,1,0.33998229262297536,35,2891.87341158856,36,1,0.5272597305916155,0
608057def597c097361685e8946600f2ca3ff35dd902cba0b64c05ed98816abe,13028393903,user2289_161@sina.com,756,24894,0.2989877649591153,74,7,58892.49688364821,15443.7810324371,0,0.28601789640640546,37,1149.9770667275166,39,0,0.8107324220551324,0
4e1ed3eb57d82bddf8682d98e76c09e506949dc50dd9f7667963fcc9d2afea9e,13267674691,user2290_402@163.com,403,59200,0.27337679824608274,48,6,6619.1640372416605,17394.903535010744,1,0.11036989558066158,55,6859.009813201802,47,0,0.6862599492989458,0
a89acb8909ba8f724047326e33767bce32633bf2c166a16a0487a7212fd629ea,13070605255,user2291_265@outlook.com,599,246304,0.33448818265438146,6,0,5311.98687243867,7863.017086515126,1,0.44122852356137676,32,1009.5666669292418,46,0,0.7119557724426517,0
e0cbc562fedf05ef465c2887dbf8c70562fcca29af43fb83067a0557442b92c9,13964874514,user2292_957@sina.com,678,20000,0.13267960387805622,41,5,28857.30241316492,9981.328346613675,1,0.28718867791005764,53,5900.249266785307,56,0,0.7990218087158738,0
b039caf2ee65611183bf5efc9c8258604f0405b7fef352a95398faf467e29888,13096217793,user2293_273@sina.com,657,20000,0.4824258275438833,20,1,89399.37080722113,9644.598114974173,3,0.15657583118074567,36,3070.422902899446,47,0,0.6127067407998933,1
86e1a50bcec60f1d10b437345af137bda278f89f31031405313fd92eb78784b4,13062732718,user2294_341@outlook.com,419,57026,0.5239161701845054,32,3,81068.04359667472,32396.27363415819,1,0.29941870570871776,24,6187.883478175323,54,1,0.5448117668177481,0
33bed6fad122538fbd6647553413f04fd3ec055f0480a9b363dc0db8d9164e51,13164793249,user2295_861@163.com,494,206478,0.3326957192845783,82,1,31737.005203070396,20278.18036650586,2,0.11736992039399767,44,859.654375035876,40,0,0.3875919387657387,0
bd0de8deb8df1475573c0370c1fe604434a1f8d67502cc47645f7f78c461fe4c,13450413417,user2296_632@gmail.com,553,20558,0.1776412501386372,38,3,259182.1885961113,32686.032344621475,1,0.22089213092519264,30,6234.569156455436,46,0,0.44380551418439845,1
c51b41c7f8c7a5ae078405adbfb2b92ed75ec88edc9ed49f35b765be419ddbeb,13724698292,user2297_869@163.com,641,254889,0.15453225616888852,100,4,172561.58842230064,22333.689943268775,3,0.578333219941744,23,582.7277128826062,35,0,0.6506456223614686,0
65b7b737d2f0a5af33e18a5c9d7f4a2da3a926de767b84e36a1dea2270c0820f,13670008081,user2298_335@163.com,417,40358,0.3506312818070282,72,3,63048.360833106926,19721.432993369304,1,0.28727091059839377,61,6805.444256069806,52,0,0.5696356843216229,1
6e34b066dc64bba57548ae09ad23cef1bf376cf2e6f35543d82324cc8aefbe1a,13979314424,user2299_167@outlook.com,722,20000,0.2636485734096875,4,3,239158.4205604882,9662.966529381565,3,0.6000768623115095,43,4414.834356132817,46,0,0.5106151294673494,0
33f7d0447423887d6d94499a86bca6168bb288ef789fdad136632744b639a88b,13956541260,user2300_316@qq.com,638,129622,0.1461736398132671,0,3,679870.3075595993,12582.426276254588,1,0.6278905002212231,34,518.8993077465624,42,0,0.38506805070295863,0
6e37d2216cc2fd6b925fb8395c4adea9b051dba3e05584e25b3b705b00588f4d,13453705301,user2301_139@qq.com,524,25061,0.7102293567371154,17,3,42164.05826200461,54597.36752474127,0,0.2951393909613094,34,4836.363918220585,41,1,0.4663432408899825,1
699d4dfc67f91c970cd3e04b5bb66f250a9c9d266284bf17502377b62436e40c,13210926161,user2302_564@gmail.com,673,51990,0.15407312330329223,72,7,67551.30609885804,21446.41861593247,2,0.10199904276825081,56,11362.359103071889,48,0,0.7832285032789668,0
0fe294615f0b0efcd534e01c4f6da45a0377378b0e1950f2a8560657d177dcbc,13772089556,user2303_920@sina.com,477,20000,0.10473968292194712,9,5,742112.1515780826,18582.35974022278,0,0.19043605609558686,57,2885.102999072867,35,0,0.5909851149934713,1
d9c6fe3e42193091d2f0fac18bf384d418e4f5b0286d120a11ae18d8ff78d317,13671252924,user2304_123@sina.com,643,20000,0.2409903302160308,42,3,22254.56841190521,1364.8757529835077,2,0.3286418710438243,31,1031.4608998723845,45,0,0.7190682575936547,1
734aa54cbb6847e7a6caeaf67fc1d5e08c78929f7678de386fcbc56739a01fc5,13032769194,user2305_520@163.com,433,20000,0.5279497118624554,23,3,12049.423859354507,27784.017873016837,1,0.24413130798152904,41,2936.515083769146,47,0,0.5383225900691827,1
9fa2028491bf4290ad07af0dfa1ead30f78e69c3155a416a17e5a6a4c7757bd4,13275755231,user2306_614@qq.com,451,20000,0.5012926624090557,49,2,110405.43409042714,28960.446532599693,2,0.27079086648073397,33,323.68113077333027,41,0,0.38544671458705443,1
ec1d4731d8114000ca04df9abedee744b22b86a8fc57261251d7d17ffbcaf29a,13818722141,user2307_765@qq.com,595,39278,0.5209487953615193,6,3,94787.80490223826,29332.579868535817,1,0.19130665132637933,47,7182.590886917058,46,0,0.7530650074574362,1
ea703adfab81e34ca99ea58b9b49bdc60e26f851eacf85fcc498fbf402ce94ce,13757225008,user2308_944@qq.com,564,57149,0.3979640437367217,9,5,12228.491860906326,2391.36411975719,0,0.2601380139964151,33,12116.509458572587,51,0,0.8016340045929051,0
05357a763acbadda9fcff39d59f8b6edd201d541e2493b71a23003fcd03ce57e,13876557190,user2309_871@sina.com,696,23449,0.3510902857671539,9,3,51381.15703254235,8933.138174317217,0,0.5225253248094842,18,2798.583370385059,44,0,0.6232473078782325,1
5a70f9f1e6f6b4778cb1f91d5ea7bcd34a87cba94c7ed8c24ac202d10adace09,13315214355,user2310_476@gmail.com,647,20000,0.3825678256155312,28,3,81434.32721105646,11599.586521440797,1,0.1232926183434056,25,3605.0755802800595,33,0,0.7606926389878262,1
b8f7cd851544d11a0e54627fccef37e8930d5a6d979065a2649b072788055b28,13747237579,user2311_275@gmail.com,850,20000,0.13290112356766035,12,4,259072.5107846573,43788.99472126911,0,0.7411527263869487,50,18685.543800183168,43,0,0.6629319748997847,0
49ff18b756ea81b53e3fa0d8c75867b5ce87da885e4174966d886afa0bf07a84,13033981142,user2312_903@gmail.com,618,48888,0.19598702913493773,60,3,184569.26090456115,98655.96099844365,1,0.7619832981710527,29,31125.822969008183,54,0,0.7620944960072009,0
cfc07c8c6768204b8386eee77b061a307422edfa980cf18c6ebebe93383f6091,13035489561,user2313_678@gmail.com,300,39678,0.32339542398224597,15,3,368932.5768772057,13392.801516502845,0,0.34317165490856016,47,11811.855161528036,53,0,0.09239599678086291,0
8d28f9499bfc43f090594995f45ea595235f5ffa4004dbedae032fcafb6cbb74,13219496444,user2314_621@qq.com,405,49536,0.1192911353354331,38,3,60632.369141678,20201.647843702343,1,0.5175310973975134,42,1455.15622166363,43,0,0.5836794222525337,1
051bf674d34e3d7d325f18d93b9db6de95253e151d0f803e30feb9d2b7d169ba,13013542482,user2315_723@gmail.com,506,126339,0.6273312610480034,106,0,55524.48749176978,184.1077188961592,1,0.31580552873149975,29,21677.14961021257,49,0,0.830726753894234,0
a30adeeefc3165554a8fa9211cb39aa6d96d5f6fe5381b1f6fbbe14ce883a219,13232155716,user2316_527@163.com,850,57542,0.22356965345217492,33,4,93314.34066683083,220.45115911478348,2,0.39121377026954374,36,10304.031285136964,49,0,0.4685879753007149,0
88e6fbaa871e1e91988e686e613249e9626cbe63ba5f74c428b38aae8688393a,13273399736,user2317_816@sina.com,645,50373,0.06343570728701729,9,2,1133.4924526852453,1935.534861554716,0,0.7504837616924916,30,6537.283612450508,55,1,0.774584581526396,0
2807ee47cd2214e4298901adb5bfb04219e646b1c8d444c186fe0c1b2ef01dea,13598508082,user2318_879@gmail.com,783,241584,0.18151236493726156,63,6,34850.36712034443,31776.54814201974,1,0.08202468840312904,33,7131.395542946085,54,0,0.5253112951728531,0
69da86e56ee51caf0d4fea69a7295166e161b8ef29b6da6a2b21103b2673b91e,13517302832,user2319_508@163.com,770,29148,0.36968782217759844,0,3,35637.9351503961,4904.526878319548,1,0.4225072148650523,18,17695.790831235943,41,0,0.4343426041645455,1
9482a1849af3f0bab226a2931b5ffb37d61ffbd7e91f6daee0d38567ced1fbbb,13281705179,user2320_255@gmail.com,497,244492,0.1527253582489525,10,2,9455.352941481126,35454.84561156491,1,0.21557334247822718,36,527.2563532871106,39,0,0.5496715128430066,0
f7ba1d728eed3bb177c2b05d7e4ddfa3d8f2bad2357afc9995ec5bfa2591bd39,13976157762,user2321_523@sina.com,434,113448,0.1575776979731351,17,3,91081.39660996193,14135.39602214303,0,0.5123198828187461,31,4096.58463311344,64,0,0.7953842672181749,0
24a2d787b705a1390065e5a63cdb507c269c3e38c03002d6e7e394260c9f9a30,13418813060,user2322_441@gmail.com,727,28614,0.21116965636885365,7,4,353905.392017016,47422.83494015525,1,0.5182732721125344,38,1253.5105973075288,45,0,0.25518289193300103,0
266f5081410fcecc785d0eeb36083cff7ed0681689b5b033af27679e7f978c78,13511586229,user2323_648@outlook.com,383,69138,0.17593800226259257,33,0,605.7840829646741,51066.43594359093,1,0.4282295452999416,44,8044.037610851846,35,0,0.48567557915257,0
c3b980b929bdc372648356434a02af33d07dd3e16a09869c5315fd73c0346f8c,13885148803,user2324_378@sina.com,767,30571,0.34634806550569935,29,3,148496.51128606615,52971.80181761127,1,0.2934126405665791,45,1844.4937721053225,43,0,0.6535135095448318,0
310eec8ac0ca7b99926428954c6523fc89398ff7aa8cd5da0e5a85d7a6d41562,13282574283,user2325_649@gmail.com,635,20000,0.41379361590262403,18,1,317207.73826808285,19604.308947068872,1,0.5107303663395815,31,199493.5849542514,49,0,0.37668686402640866,1
04dc8febaee826f6cbf8bfafb4b3fceaf7f097b900ea75fd377c0e32dd4ba7e8,13834192756,user2326_114@gmail.com,723,36082,0.08279361175054271,12,8,17062.861499989835,38839.13530587071,2,0.11996774771421556,30,12119.485891011642,47,0,0.681141577409653,0
7ba7a7d3288bcf6b9da7b2dcf3e122700e74ee813c4454c77813e1a62b3e4d19,13286307263,user2327_227@gmail.com,686,20000,0.3539953678158157,20,4,373804.7051935955,27111.243839335635,1,0.33391012554510424,36,1214.8818522018353,38,0,0.5548327030841406,0
a525f16fd9222bdbe4e65d3e0d2dc0ba0183922dbfa8e33bcd1bd520c9b68fb4,13413248487,user2328_605@163.com,692,43755,0.5054279395721879,12,4,255992.83201913288,5166.786395618408,2,0.2345744407478874,51,15523.981048815831,32,0,0.7669093915896387,0
2e5bbe69fe99724e49d67ace08ec694a1450ff3abe758cbe83c9a3c036b65105,13954863430,user2329_115@outlook.com,662,68898,0.09874188265699876,9,4,36228.84792004157,12012.128239224889,0,0.6469629515402233,31,3007.765103161665,40,0,0.6077626775733035,0
be82e24be398050074617251c4897010b292b3f60df25efc991fcef06305e918,13731793019,user2330_659@qq.com,683,30530,0.38719675900677275,15,5,353625.22923575406,81993.76138182095,0,0.31228361583189795,29,5488.69650844463,42,1,0.2383004348177032,0
7837d3cd76d99d12c20fbc87197658701c4d97740850b0da7820ac58dfa80312,13349099015,user2331_448@sina.com,655,43685,0.4783365450211098,33,3,244458.17476218526,37022.23707057507,3,0.6808415621875482,24,4145.263242470019,44,0,0.4912061854324814,0
36f2e542fe03da95f7c33635608d3821399fc24fe4021f304be9bc84cf8e6da3,13513568485,user2332_732@163.com,484,43110,0.45500595363634816,37,2,17714.372117830084,7628.976968975572,3,0.3879185539209272,44,548.8232285933641,48,1,0.5459253955178999,0
084b255f8013c8981ab91aaf50d661f0075021cddf1ee1f134ea854c21315649,13851316123,user2333_143@163.com,602,71359,0.16987518981564037,12,4,266323.38516063004,8246.455749664643,0,0.57284224849491,34,2380.088996321017,44,1,0.8265268277372223,0
a94b9f2a4e26c0f80ddd0ce9ff878c1997a52d5229bc3bdbec186225f8c006dc,13352097540,user2334_273@163.com,850,39010,0.23733349399442932,106,2,117192.84062036657,7331.812506889745,1,0.30311676674506055,25,1270.503263842265,45,0,0.27938427699745644,0
216c3cd0e2b56e596d4cdc8380dd1c8963790e51f392e77816ee2c8af7508976,13024875942,user2335_601@qq.com,687,28232,0.18627993430799497,10,4,253890.24847908583,9967.762752512326,1,0.4353150718175287,28,271.46957429425385,54,0,0.5957368963112822,1
e66810cb04520f65058d207acdb2f245a020bd49eff8b8e0ccb6855ed2a49288,13413255162,user2336_403@sina.com,787,68813,0.418031942487189,44,2,144218.7124704779,65884.18533562137,0,0.16190329483264584,46,2600.4257561163413,49,2,0.5099199179535168,0
a917e6b990774e42876773271fd87e5d043b3dc087eb7fb0e38615e80cd086e3,13360248715,user2337_516@outlook.com,532,41226,0.1715978179262691,3,3,74601.78618728991,14208.82134073454,0,0.6409151380535828,39,3591.9846138548946,50,0,0.8511227181571441,1
3ef5c434c9a0795d0dcdea233a2979c6277c5ebac64bb7e48e982f8c57490fc8,13773919287,user2338_483@163.com,529,20000,0.47805673756180955,39,3,137871.8967065963,11323.8417052666,1,0.5984457853345037,29,842.5151998149821,46,0,0.7913109870786853,1
0358a62fab33dc6256e9961bdab6847d5896beb100bef96ee485f2c07499b440,13115285675,user2339_739@outlook.com,505,27440,0.37083740396444625,22,3,151664.71124202322,6834.038739104475,1,0.460762141349592,44,17931.369421415024,44,0,0.30675665851609313,1
6bd3e00d649d4fe32c6e1f0e0f9ee3459d573a5a3b21adc465e2a7cdb6a87b5c,13576565905,user2340_279@outlook.com,490,24010,0.2692810663036625,30,2,217997.32867537581,55735.23965597293,0,0.2344296285819591,50,7680.550027050208,43,0,0.5076290633831088,0
2efccfed5017273af9f2961dce4913625d7e0e94ee8ade40825446673d626ee8,13769502360,user2341_107@gmail.com,455,40862,0.3370271202035232,7,0,266396.287389996,78883.7737936625,1,0.273297504813336,45,5558.208388655478,47,1,0.6129881828234442,1
049f5dd918336c0c1cb5059a89fa5f95a1ddfcdab1ff32d1eedf04527e98a9c8,13367774925,user2342_371@163.com,677,37496,0.09205054058227725,20,4,163244.65114605744,9772.102633997476,2,0.2813453177634914,40,9112.465809904837,44,1,0.46581829061640906,0
ccaa3c27194d16030c32a171242f9785254b48e73b6c43f34e3fbc25343942c3,13470182242,user2343_217@qq.com,607,20000,0.18085194826801232,52,4,685589.3606000035,23970.39497099493,1,0.46308681481942143,58,9467.521017092826,42,0,0.9072822796379086,0
5ca0abb279e251c16ef26bb0040bd9b5ced671c7721604eb05298378c8a3e7a3,13552107406,user2344_405@qq.com,755,20000,0.05966959881292744,52,1,226134.40322502985,79511.42635741107,1,0.44404763839091305,53,6773.359390564539,47,0,0.6846608838265493,0
94c752f39b2933d13a0d5309a00bb16938477ca5805bfb48b5bce618b2928da5,13859969412,user2345_963@sina.com,612,20000,0.26553804613550275,9,1,362472.28899911925,17302.693075202274,0,0.362437234057938,38,31377.298494189654,41,0,0.4439545601033082,1
fc12e47b259f42feacc7ecd0f56971a1ea0fbe4f585baacd769fae3a82efeb53,13439457765,user2346_526@sina.com,361,38237,0.3688580539766703,15,1,57737.86946413831,15808.94030247218,0,0.2505247632423051,50,397.7748949879508,53,0,0.6140993223804571,1
d653461d746898e656a716dc036737dbeb3098a0b0b2bdabf2f845686834920d,13797925599,user2347_230@163.com,703,85739,0.14606462628945616,0,0,57019.487960936516,18753.218173973903,1,0.2910477376691394,45,9308.498006834268,58,0,0.7847420873220732,0
f6801dd97d99ff46cc204119e2bb8c8e952705dc16254fb769690410d7b3be4d,13321521056,user2348_280@gmail.com,406,20000,0.2076098146709908,3,3,67491.3497150001,843.3158359158053,0,0.6664217787190369,31,3137.6421692302156,45,0,0.2590473075307695,1
792a99bcb12ec0cb3409d2baf6a2df67346146891d9002b829b5055f1d8cb6c2,13916159062,user2349_666@qq.com,675,21211,0.11688407400882266,4,2,86896.79960483743,8921.124340375625,0,0.5673568548974127,57,26372.88796683776,40,1,0.3051698938245492,1
e1f7e79f01fc093a35e216d6632e9e221238aef6d33705db92f04adadda10972,13979849890,user2350_975@163.com,557,34934,0.10797938965643271,12,2,488175.97509415296,30015.479040029262,3,0.8698436716548112,58,7646.23856847418,47,0,0.8860926651575673,1
bae3e20c5ddec2ad2ce32d2a482160fbde3dafafcfc8de76f19ab55d6bb45d0f,13080782746,user2351_124@outlook.com,677,20000,0.2994136468460113,51,1,11456.23947339447,85077.14616461757,0,0.07052939689892937,52,4288.04027999377,38,0,0.5149532239311554,0
2ae8c41d0b9ee168bc37f5a9d0af8610c88f000b38bb7535e41deda8d8738489,13779079625,user2352_978@163.com,476,38944,0.10676361998314617,25,1,103505.87622070206,21026.37669165903,0,0.4785869417163535,45,27727.341139914148,44,1,0.6241427905256867,0
73794fdf36f04a05936705b01bc27eca5c6da4ddd2f97574080114a597cce102,13470477249,user2353_195@sina.com,743,60610,0.326907667067441,56,3,26360.387364369395,5282.716366961228,1,0.47132259815942,49,3946.0234869106216,42,0,0.7581574156819855,0
c57581a0f12011f8b04b9be22346c5c746ad6d5ef63701ce4f223c524a25ecef,13652632902,user2354_203@outlook.com,654,20000,0.17192953020047597,50,2,249816.6328341918,13913.593408146085,0,0.39160971878411965,33,8124.767805985542,46,1,0.7123969662737245,1
2a786c00a69feb7d18f86dcfbe8445c092036fcb0a9af147af9027d552638d84,13790753994,user2355_209@gmail.com,608,47196,0.4980732293963518,31,1,4745.9342357775795,16834.578812067295,1,0.4896978000380511,51,2308.66370123862,49,0,0.8826492542589224,0
ad93b64f410d8e7096c0ea09c508fadd152b543380bd3b5c28d751e00054ebfe,13118301048,user2356_214@gmail.com,446,33136,0.2612911427022362,24,5,91085.13171043555,4128.491661338983,0,0.24142640801759296,22,5756.148953893862,54,0,0.6866152328458982,1
300afa99576fe9248d7540e0b2f39bd1d09190cc5ecbbf5a04b58b9d76617ca9,13888781070,user2357_618@gmail.com,850,20000,0.30048554422181645,96,1,75314.82768966968,9985.192323772804,2,0.2465708716799278,34,58594.71251098814,46,0,0.4798442502466869,0
5ca3255dded694ec209d92ad6193d7ced054ac672b6a00c892c53b5458f0c233,13927778380,user2358_280@outlook.com,541,32444,0.20961950484292133,30,0,14506.537266607995,14722.586610664343,1,0.31408780938621295,18,13799.998602505515,59,0,0.6404351174565971,1
d6e48ac680cfe4b76eb1b26b60b45d008b3a45b921498dac65c185b4dfc0d8b9,13698887746,user2359_347@qq.com,681,52330,0.053226635703235686,23,4,70913.66081169594,7591.973020180243,2,0.39295976192132975,42,8196.744244152229,39,0,0.8160976810988332,0
e2b6ed5dfb0613078c085d366715ee8d542964a75cb4566b92c70c1ce2de4e29,13545872111,user2360_762@gmail.com,536,112532,0.2250529472022402,73,1,248346.230881792,10919.498440740832,1,0.4546979906887307,50,945.3464561371146,55,0,0.21567400421540128,0
804053dd793ab7bb3dfdabc4811f68598e96f677dfb746c9fd9c0456b31a5be0,13948424674,user2361_870@sina.com,850,135319,0.2844313760579677,2,4,22183.611467446703,8082.536450904197,0,0.22147020343151222,57,83223.97634074515,48,0,0.684520353795611,0
